category_name,item_name,item_price,item_price2,item_price3,choice_name,choice_price,choice_price2,choice_price3
Breakfast,Southwest Breakfast Wrap,11.55,,,Provolone Cheese,1.65,,
Breakfast,Southwest Breakfast Wrap,11.55,,,Bacon,1.65,,
Breakfast,Southwest Breakfast Wrap,11.55,,,Stew Meat (Kavurma),1.65,,
Breakfast,Southwest Breakfast Wrap,11.55,,,Cheddar Cheese,1.65,,
Breakfast,Southwest Breakfast Wrap,11.55,,,Swiss Cheese,1.65,,
Breakfast,Southwest Breakfast Wrap,11.55,,,Avocado,1.65,,
Breakfast,Southwest Breakfast Wrap,11.55,,,Green Pepper,1.65,,
Breakfast,Southwest Breakfast Wrap,11.55,,,Mushroom,1.65,,
Breakfast,Southwest Breakfast Wrap,11.55,,,Tomatoes,1.65,,
Breakfast,Southwest Breakfast Wrap,11.55,,,Caramelized Onion,1.65,,
Breakfast,Southwest Breakfast Wrap,11.55,,,Spinach,1.65,,
Breakfast,Southwest Breakfast Wrap,11.55,,,Soujuk,1.65,,
Breakfast,Southwest Breakfast Wrap,11.55,,,Most Popular,,,
Breakfast,Southwest Breakfast Wrap,11.55,,,Bacon,,,
Breakfast,Southwest Breakfast Wrap,11.55,,,Sausage,,,
Breakfast,Southwest Breakfast Wrap,11.55,,,Turkey Bacon,2.19,,
Breakfast,Southwest Breakfast Wrap,11.55,,,Bacon,3.29,,
Breakfast,Southwest Breakfast Wrap,11.55,,,Turkey Sausage Patties,1.64,,
Breakfast,Cali Breakfast Wrap,13.75,,,Mozzarella,1.65,,
Breakfast,Cali Breakfast Wrap,13.75,,,Goat Cheese,1.65,,
Breakfast,Cali Breakfast Wrap,13.75,,,Provolone Cheese,1.65,,
Breakfast,Cali Breakfast Wrap,13.75,,,Bacon,1.65,,
Breakfast,Cali Breakfast Wrap,13.75,,,Stew Meat (Kavurma),1.65,,
Breakfast,Cali Breakfast Wrap,13.75,,,Cheddar Cheese,1.65,,
Breakfast,Cali Breakfast Wrap,13.75,,,Swiss Cheese,1.65,,
Breakfast,Cali Breakfast Wrap,13.75,,,Avocado,1.65,,
Breakfast,Cali Breakfast Wrap,13.75,,,Green Pepper,1.65,,
Breakfast,Cali Breakfast Wrap,13.75,,,Mushroom,1.65,,
Breakfast,Cali Breakfast Wrap,13.75,,,Tomatoes,1.65,,
Breakfast,Cali Breakfast Wrap,13.75,,,Caramelized Onion,1.65,,
Breakfast,Cali Breakfast Wrap,13.75,,,Spinach,1.65,,
Breakfast,Cali Breakfast Wrap,13.75,,,Soujuk,1.65,,
Breakfast,Cali Breakfast Wrap,13.75,,,Most Popular,,,
Breakfast,Cali Breakfast Wrap,13.75,,,Bacon,,,
Breakfast,Cali Breakfast Wrap,13.75,,,Sausage,,,
Breakfast,Cali Breakfast Wrap,13.75,,,Turkey Bacon,2.19,,
Breakfast,Cali Breakfast Wrap,13.75,,,Bacon,3.29,,
Breakfast,Cali Breakfast Wrap,13.75,,,Turkey Sausage Patties,1.64,,
Breakfast,Spinach Feta & Pesto Wrap,12.65,,,Mozzarella,1.65,,
Breakfast,Spinach Feta & Pesto Wrap,12.65,,,Goat Cheese,1.65,,
Breakfast,Spinach Feta & Pesto Wrap,12.65,,,Provolone Cheese,1.65,,
Breakfast,Spinach Feta & Pesto Wrap,12.65,,,Bacon,1.65,,
Breakfast,Spinach Feta & Pesto Wrap,12.65,,,Stew Meat (Kavurma),1.65,,
Breakfast,Spinach Feta & Pesto Wrap,12.65,,,Cheddar Cheese,1.65,,
Breakfast,Spinach Feta & Pesto Wrap,12.65,,,Swiss Cheese,1.65,,
Breakfast,Spinach Feta & Pesto Wrap,12.65,,,Avocado,1.65,,
Breakfast,Spinach Feta & Pesto Wrap,12.65,,,Green Pepper,1.65,,
Breakfast,Spinach Feta & Pesto Wrap,12.65,,,Mushroom,1.65,,
Breakfast,Spinach Feta & Pesto Wrap,12.65,,,Tomatoes,1.65,,
Breakfast,Spinach Feta & Pesto Wrap,12.65,,,Caramelized Onion,1.65,,
Breakfast,Spinach Feta & Pesto Wrap,12.65,,,Spinach,1.65,,
Breakfast,Spinach Feta & Pesto Wrap,12.65,,,Soujuk,1.65,,
Breakfast,Spinach Feta & Pesto Wrap,12.65,,,Turkey Bacon,2.19,,
Breakfast,Spinach Feta & Pesto Wrap,12.65,,,Bacon,3.29,,
Breakfast,Spinach Feta & Pesto Wrap,12.65,,,Turkey Sausage Patties,1.64,,
Breakfast,Sausage Egg & Cheese Wrap,10.45,,,Mozzarella,1.65,,
Breakfast,Sausage Egg & Cheese Wrap,10.45,,,Goat Cheese,1.65,,
Breakfast,Sausage Egg & Cheese Wrap,10.45,,,Provolone Cheese,1.65,,
Breakfast,Sausage Egg & Cheese Wrap,10.45,,,Bacon,1.65,,
Breakfast,Sausage Egg & Cheese Wrap,10.45,,,Stew Meat (Kavurma),1.65,,
Breakfast,Sausage Egg & Cheese Wrap,10.45,,,Cheddar Cheese,1.65,,
Breakfast,Sausage Egg & Cheese Wrap,10.45,,,Swiss Cheese,1.65,,
Breakfast,Sausage Egg & Cheese Wrap,10.45,,,Avocado,1.65,,
Breakfast,Sausage Egg & Cheese Wrap,10.45,,,Green Pepper,1.65,,
Breakfast,Sausage Egg & Cheese Wrap,10.45,,,Mushroom,1.65,,
Breakfast,Sausage Egg & Cheese Wrap,10.45,,,Tomatoes,1.65,,
Breakfast,Sausage Egg & Cheese Wrap,10.45,,,Caramelized Onion,1.65,,
Breakfast,Sausage Egg & Cheese Wrap,10.45,,,Spinach,1.65,,
Breakfast,Sausage Egg & Cheese Wrap,10.45,,,Soujuk,1.65,,
Breakfast,Sausage Egg & Cheese Wrap,10.45,,,Turkey Bacon,2.19,,
Breakfast,Sausage Egg & Cheese Wrap,10.45,,,Bacon,3.29,,
Breakfast,Sausage Egg & Cheese Wrap,10.45,,,Turkey Sausage Patties,1.64,,
Breakfast,Brunch Feast Package,214.50,,,Mozzarella,1.65,,
Breakfast,Brunch Feast Package,214.50,,,Goat Cheese,1.65,,
Breakfast,Brunch Feast Package,214.50,,,Provolone Cheese,1.65,,
Breakfast,Brunch Feast Package,214.50,,,Bacon,1.65,,
Breakfast,Brunch Feast Package,214.50,,,Stew Meat (Kavurma),1.65,,
Breakfast,Brunch Feast Package,214.50,,,Cheddar Cheese,1.65,,
Breakfast,Brunch Feast Package,214.50,,,Swiss Cheese,1.65,,
Breakfast,Brunch Feast Package,214.50,,,Avocado,1.65,,
Breakfast,Brunch Feast Package,214.50,,,Green Pepper,1.65,,
Breakfast,Brunch Feast Package,214.50,,,Mushroom,1.65,,
Breakfast,Brunch Feast Package,214.50,,,Tomatoes,1.65,,
Breakfast,Brunch Feast Package,214.50,,,Caramelized Onion,1.65,,
Breakfast,Brunch Feast Package,214.50,,,Spinach,1.65,,
Breakfast,Brunch Feast Package,214.50,,,Soujuk,1.65,,
Breakfast,Brunch Feast Package,214.50,,,Turkey Bacon,2.19,,
Breakfast,Brunch Feast Package,214.50,,,Bacon,3.29,,
Breakfast,Brunch Feast Package,214.50,,,Turkey Sausage Patties,1.64,,
Breakfast,Breakfast Tray Package,207.90,,,,,,
Breakfast,Yogurt Parfait,6.60,,,,,,
Breakfast,Fruit Bowl,38.50,72.60,,,,,
Breakfast,Sicilian Breakfast Pizza,21.99,,,Bacon,4.39,,
Beverages,Coffee,3.62,28.60,,Regular,,,
Beverages,Coffee,3.62,28.60,,Decaf,,,
Beverages,Coffee,3.62,28.60,,Sugar,,,
Beverages,Coffee,3.62,28.60,,Diet Sweeteners,,,
Beverages,Coffee,3.62,28.60,,Creamer,,,
Beverages,Assorted Individual Hot Tea,2.19,,,Most Popular,,,
Beverages,Assorted Individual Hot Tea,2.19,,,Coffee,,,
Beverages,Assorted Individual Hot Tea,2.19,,,Tea,,,
Beverages,Orange Juice,3.29,19.80,,,,,
Beverages,Sparkling Natural Mineral Wate,4.72,,,,,,
Beverages,2 Lt Coke,5.78,,,,,,
Beverages,2 Lt Pepsi,5.78,,,,,,
Beverages,2 Lt Gingerrale,5.78,,,,,,
Beverages,2 Lt Ice Tea,5.78,,,,,,
Beverages,2 Lt Orange,5.78,,,,,,
Beverages,Case Of Cans,20.35,,,Assorted,,,
Beverages,Case Of Cans,20.35,,,Ginger Ale,,,
Beverages,Case Of Cans,20.35,,,Coke,,,
Beverages,Case Of Cans,20.35,,,Pepsi,,,
Beverages,Case Of Cans,20.35,,,Diet Coke,,,
Beverages,Case Of Cans,20.35,,,Diet Pepsi,,,
Beverages,Case Of Cans,20.35,,,Iced Tea,,,
Beverages,Case Of Cans,20.35,,,Orange,,,
Beverages,Mango Juice,22.00,,,,,,
Beverages,Grape Juice,19.80,,,,,,
Croissants,Egg & Cheese Croissant Sandwich,6.59,,,,,,
Croissants,Turkey Bacon & Egg Croissant Sandwich,7.91,,,,,,
Croissants,Smoked Salmon & Egg Croissant Sandwich,9.23,,,,,,
Croissants,Plain Croissant,3.95,,,,,,
Wraps,Hummus Veggie Wrap,16.49,,,,,,
Wraps,Buffalo Chicken Wrap,16.49,,,,,,
Wraps,Falafel Wrap,16.49,,,,,,
Wraps,Caribbean Jerk Chicken Wrap,16.49,,,,,,
Wraps,Baja Chicken Wrap,16.49,,,,,,
Wraps,Thai Chicken Wrap,16.49,,,,,,
Wraps,Super Green Caesar Chicken Wrap,16.49,,,,,,
Desserts,Cold Baklava,7.69,,,,,,
Desserts,Chocolate Baklava,7.69,,,,,,
Desserts,Burma Kadaifi,10.99,,,,,,
Desserts,Tulumba,6.59,,,,,,
Desserts,Sekerpare,6.59,,,,,,
Desserts,Walnut Baklava,7.69,,,,,,
Desserts,Baklava Midye,7.69,,,,,,
Desserts,Baklava with Double Pistachios,7.69,,,,,,
Desserts,Brownies,26.40,,,,,,
Desserts,Carrot Cheesecakes,37.40,,,,,,
Desserts,Chocolate Covered Biscuit Sticks,37.40,,,,,,
Mediterranean Mains & Sides,Dolmadakia (Vegan),6.59,,,,,,
Mediterranean Mains & Sides,Hummus,2.63,,,,,,
Mediterranean Mains & Sides,Simit,2.63,,,,,,
Mediterranean Mains & Sides,Gyro Kebab,22.43,,,,,,
Mediterranean Mains & Sides,Chicken Gyro Döner,23.76,,,,,,
Pasta Dinner,Spaghetti with Marinara Sauce,18.47,,,Garlic Bread,1.10,,
Pasta Dinner,Spaghetti with Marinara Sauce,18.47,,,Small Side Salad,3.29,,
Pasta Dinner,Spaghetti with Marinara Sauce,18.47,,,Meatballs,4.39,,
Pasta Dinner,Spaghetti with Marinara Sauce,18.47,,,Italian Sausage,4.39,,
Pasta Dinner,Spaghetti with Marinara Sauce,18.47,,,Grilled Chicken,4.39,,
Pasta Dinner,Spaghetti with Marinara Sauce,18.47,,,Shrimp,4.39,,
Pasta Dinner,Fettuccine Alfredo,18.47,,,Garlic Bread,1.10,,
Pasta Dinner,Fettuccine Alfredo,18.47,,,Small Side Salad,3.29,,
Pasta Dinner,Fettuccine Alfredo,18.47,,,Meatballs,4.39,,
Pasta Dinner,Fettuccine Alfredo,18.47,,,Italian Sausage,4.39,,
Pasta Dinner,Fettuccine Alfredo,18.47,,,Grilled Chicken,4.39,,
Pasta Dinner,Fettuccine Alfredo,18.47,,,Shrimp,4.39,,
Pasta Dinner,Stuffed Shells,19.79,,,Garlic Bread,1.10,,
Pasta Dinner,Stuffed Shells,19.79,,,Small Side Salad,3.29,,
Pasta Dinner,Stuffed Shells,19.79,,,Meatballs,4.39,,
Pasta Dinner,Stuffed Shells,19.79,,,Italian Sausage,4.39,,
Pasta Dinner,Stuffed Shells,19.79,,,Grilled Chicken,4.39,,
Pasta Dinner,Stuffed Shells,19.79,,,Shrimp,4.39,,
Pasta Dinner,Baked Ziti,18.47,,,Garlic Bread,1.10,,
Pasta Dinner,Baked Ziti,18.47,,,Small Side Salad,3.29,,
Pasta Dinner,Baked Ziti,18.47,,,Meatballs,4.39,,
Pasta Dinner,Baked Ziti,18.47,,,Italian Sausage,4.39,,
Pasta Dinner,Baked Ziti,18.47,,,Grilled Chicken,4.39,,
Pasta Dinner,Baked Ziti,18.47,,,Shrimp,4.39,,
Pasta Dinner,Manicotti,23.75,,,Garlic Bread,1.10,,
Pasta Dinner,Manicotti,23.75,,,Small Side Salad,3.29,,
Pasta Dinner,Manicotti,23.75,,,Meatballs,4.39,,
Pasta Dinner,Manicotti,23.75,,,Italian Sausage,4.39,,
Pasta Dinner,Manicotti,23.75,,,Grilled Chicken,4.39,,
Pasta Dinner,Manicotti,23.75,,,Shrimp,4.39,,
Pasta Dinner,Spaghetti & Meatballs,23.75,,,Garlic Bread,1.10,,
Pasta Dinner,Spaghetti & Meatballs,23.75,,,Small Side Salad,3.29,,
Pasta Dinner,Spaghetti & Meatballs,23.75,,,Meatballs,4.39,,
Pasta Dinner,Spaghetti & Meatballs,23.75,,,Italian Sausage,4.39,,
Pasta Dinner,Spaghetti & Meatballs,23.75,,,Grilled Chicken,4.39,,
Pasta Dinner,Spaghetti & Meatballs,23.75,,,Shrimp,4.39,,
Pasta Dinner,Grilled Chicken & Broccoli Alfredo,23.75,,,Garlic Bread,1.10,,
Pasta Dinner,Grilled Chicken & Broccoli Alfredo,23.75,,,Small Side Salad,3.29,,
Pasta Dinner,Grilled Chicken & Broccoli Alfredo,23.75,,,Meatballs,4.39,,
Pasta Dinner,Grilled Chicken & Broccoli Alfredo,23.75,,,Italian Sausage,4.39,,
Pasta Dinner,Grilled Chicken & Broccoli Alfredo,23.75,,,Grilled Chicken,4.39,,
Pasta Dinner,Grilled Chicken & Broccoli Alfredo,23.75,,,Shrimp,4.39,,
Pasta Dinner,Shrimp Fettuccine Alfredo,23.75,,,Garlic Bread,1.10,,
Pasta Dinner,Shrimp Fettuccine Alfredo,23.75,,,Small Side Salad,3.29,,
Pasta Dinner,Shrimp Fettuccine Alfredo,23.75,,,Meatballs,4.39,,
Pasta Dinner,Shrimp Fettuccine Alfredo,23.75,,,Italian Sausage,4.39,,
Pasta Dinner,Shrimp Fettuccine Alfredo,23.75,,,Grilled Chicken,4.39,,
Pasta Dinner,Shrimp Fettuccine Alfredo,23.75,,,Shrimp,4.39,,
Pasta Dinner,Sautéed Shrimp & Sausage Alfredo,23.75,,,Garlic Bread,1.10,,
Pasta Dinner,Sautéed Shrimp & Sausage Alfredo,23.75,,,Small Side Salad,3.29,,
Pasta Dinner,Sautéed Shrimp & Sausage Alfredo,23.75,,,Meatballs,4.39,,
Pasta Dinner,Sautéed Shrimp & Sausage Alfredo,23.75,,,Italian Sausage,4.39,,
Pasta Dinner,Sautéed Shrimp & Sausage Alfredo,23.75,,,Grilled Chicken,4.39,,
Pasta Dinner,Sautéed Shrimp & Sausage Alfredo,23.75,,,Shrimp,4.39,,
Pasta Dinner,Chicken Fettuccine Alfredo,23.75,,,Garlic Bread,1.10,,
Pasta Dinner,Chicken Fettuccine Alfredo,23.75,,,Small Side Salad,3.29,,
Pasta Dinner,Chicken Fettuccine Alfredo,23.75,,,Meatballs,4.39,,
Pasta Dinner,Chicken Fettuccine Alfredo,23.75,,,Italian Sausage,4.39,,
Pasta Dinner,Chicken Fettuccine Alfredo,23.75,,,Grilled Chicken,4.39,,
Pasta Dinner,Chicken Fettuccine Alfredo,23.75,,,Shrimp,4.39,,
Pasta Dinner,Chicken Parmesan Dinner,23.75,,,Garlic Bread,1.10,,
Pasta Dinner,Chicken Parmesan Dinner,23.75,,,Small Side Salad,3.29,,
Pasta Dinner,Chicken Parmesan Dinner,23.75,,,Meatballs,4.39,,
Pasta Dinner,Chicken Parmesan Dinner,23.75,,,Italian Sausage,4.39,,
Pasta Dinner,Chicken Parmesan Dinner,23.75,,,Grilled Chicken,4.39,,
Pasta Dinner,Chicken Parmesan Dinner,23.75,,,Shrimp,4.39,,
Pasta Dinner,Eggplant Parmesan Dinner,23.75,,,Garlic Bread,1.10,,
Pasta Dinner,Eggplant Parmesan Dinner,23.75,,,Small Side Salad,3.29,,
Pasta Dinner,Eggplant Parmesan Dinner,23.75,,,Meatballs,4.39,,
Pasta Dinner,Eggplant Parmesan Dinner,23.75,,,Italian Sausage,4.39,,
Pasta Dinner,Eggplant Parmesan Dinner,23.75,,,Grilled Chicken,4.39,,
Pasta Dinner,Eggplant Parmesan Dinner,23.75,,,Shrimp,4.39,,
Pasta Dinner,Cajun Alfredo,23.75,,,Garlic Bread,1.10,,
Pasta Dinner,Cajun Alfredo,23.75,,,Small Side Salad,3.29,,
Pasta Dinner,Cajun Alfredo,23.75,,,Meatballs,4.39,,
Pasta Dinner,Cajun Alfredo,23.75,,,Italian Sausage,4.39,,
Pasta Dinner,Cajun Alfredo,23.75,,,Grilled Chicken,4.39,,
Pasta Dinner,Cajun Alfredo,23.75,,,Shrimp,4.39,,
Pasta Dinner,Chicken Carbonara,23.75,,,Garlic Bread,1.10,,
Pasta Dinner,Chicken Carbonara,23.75,,,Small Side Salad,3.29,,
Pasta Dinner,Chicken Carbonara,23.75,,,Meatballs,4.39,,
Pasta Dinner,Chicken Carbonara,23.75,,,Italian Sausage,4.39,,
Pasta Dinner,Chicken Carbonara,23.75,,,Grilled Chicken,4.39,,
Pasta Dinner,Chicken Carbonara,23.75,,,Shrimp,4.39,,
Pasta Dinner,Classic Meat Pasta,23.75,,,Garlic Bread,1.10,,
Pasta Dinner,Classic Meat Pasta,23.75,,,Small Side Salad,3.29,,
Pasta Dinner,Classic Meat Pasta,23.75,,,Meatballs,4.39,,
Pasta Dinner,Classic Meat Pasta,23.75,,,Italian Sausage,4.39,,
Pasta Dinner,Classic Meat Pasta,23.75,,,Grilled Chicken,4.39,,
Pasta Dinner,Classic Meat Pasta,23.75,,,Shrimp,4.39,,
Pasta Dinner,Spicy Sausage Primavera,23.75,,,Garlic Bread,1.10,,
Pasta Dinner,Spicy Sausage Primavera,23.75,,,Small Side Salad,3.29,,
Pasta Dinner,Spicy Sausage Primavera,23.75,,,Meatballs,4.39,,
Pasta Dinner,Spicy Sausage Primavera,23.75,,,Italian Sausage,4.39,,
Pasta Dinner,Spicy Sausage Primavera,23.75,,,Grilled Chicken,4.39,,
Pasta Dinner,Spicy Sausage Primavera,23.75,,,Shrimp,4.39,,
Hoagies,Italian,11.87,19.79,,Extra Meat,3.30,6.60,
Hoagies,Italian,11.87,19.79,,Extra Cheese,2.20,4.40,
Hoagies,Italian,11.87,19.79,,Extra Veggies,1.10,2.20,
Hoagies,Steak,11.87,19.79,,Extra Meat,3.30,6.60,
Hoagies,Steak,11.87,19.79,,Extra Cheese,2.20,4.40,
Hoagies,Steak,11.87,19.79,,Extra Veggies,1.10,2.20,
Hoagies,Turkey,11.87,19.79,,Extra Meat,3.30,6.60,
Hoagies,Turkey,11.87,19.79,,Extra Cheese,2.20,4.40,
Hoagies,Turkey,11.87,19.79,,Extra Veggies,1.10,2.20,
Hoagies,Ham & Cheese,11.87,19.79,,Extra Meat,3.30,6.60,
Hoagies,Ham & Cheese,11.87,19.79,,Extra Cheese,2.20,4.40,
Hoagies,Ham & Cheese,11.87,19.79,,Extra Veggies,1.10,2.20,
Hoagies,Chicken Parmesan,11.87,19.79,,Extra Meat,3.30,6.60,
Hoagies,Chicken Parmesan,11.87,19.79,,Extra Cheese,2.20,4.40,
Hoagies,Chicken Parmesan,11.87,19.79,,Extra Veggies,1.10,2.20,
Hoagies,Grilled Chicken,11.87,19.79,,Extra Meat,3.30,6.60,
Hoagies,Grilled Chicken,11.87,19.79,,Extra Cheese,2.20,4.40,
Hoagies,Grilled Chicken,11.87,19.79,,Extra Veggies,1.10,2.20,
Hoagies,Cajun Chicken,11.87,19.79,,Extra Meat,3.30,6.60,
Hoagies,Cajun Chicken,11.87,19.79,,Extra Cheese,2.20,4.40,
Hoagies,Cajun Chicken,11.87,19.79,,Extra Veggies,1.10,2.20,
Hoagies,Chicken Spinach,11.87,19.79,,Extra Meat,3.30,6.60,
Hoagies,Chicken Spinach,11.87,19.79,,Extra Cheese,2.20,4.40,
Hoagies,Chicken Spinach,11.87,19.79,,Extra Veggies,1.10,2.20,
Hoagies,Meatball,11.87,19.79,,Extra Meat,3.30,6.60,
Hoagies,Meatball,11.87,19.79,,Extra Cheese,2.20,4.40,
Hoagies,Meatball,11.87,19.79,,Extra Veggies,1.10,2.20,
Hoagies,Mediterranean,11.87,19.79,,Extra Meat,3.30,6.60,
Hoagies,Mediterranean,11.87,19.79,,Extra Cheese,2.20,4.40,
Hoagies,Mediterranean,11.87,19.79,,Extra Veggies,1.10,2.20,
Hoagies,Veggie,11.87,19.79,,Extra Meat,3.30,6.60,
Hoagies,Veggie,11.87,19.79,,Extra Cheese,2.20,4.40,
Hoagies,Veggie,11.87,19.79,,Extra Veggies,1.10,2.20,
Hoagies,Hot Sausage,13.19,21.11,,Extra Meat,3.30,6.60,
Hoagies,Hot Sausage,13.19,21.11,,Extra Cheese,2.20,4.40,
Hoagies,Hot Sausage,13.19,21.11,,Extra Veggies,1.10,2.20,
Hoagies,Buffalo Chicken,13.19,21.11,,Extra Meat,3.30,6.60,
Hoagies,Buffalo Chicken,13.19,21.11,,Extra Cheese,2.20,4.40,
Hoagies,Buffalo Chicken,13.19,21.11,,Extra Veggies,1.10,2.20,
Hoagies,Ranchero Chicken,13.19,21.11,,Extra Meat,3.30,6.60,
Hoagies,Ranchero Chicken,13.19,21.11,,Extra Cheese,2.20,4.40,
Hoagies,Ranchero Chicken,13.19,21.11,,Extra Veggies,1.10,2.20,
Hoagies,Steak Ranchero,13.19,21.11,,Extra Meat,3.30,6.60,
Hoagies,Steak Ranchero,13.19,21.11,,Extra Cheese,2.20,4.40,
Hoagies,Steak Ranchero,13.19,21.11,,Extra Veggies,1.10,2.20,
Hoagies,Gyro,13.19,21.11,,Extra Meat,3.30,6.60,
Hoagies,Gyro,13.19,21.11,,Extra Cheese,2.20,4.40,
Hoagies,Gyro,13.19,21.11,,Extra Veggies,1.10,2.20,
Hoagies,Cheeseburger,13.19,21.11,,Extra Meat,3.30,6.60,
Hoagies,Cheeseburger,13.19,21.11,,Extra Cheese,2.20,4.40,
Hoagies,Cheeseburger,13.19,21.11,,Extra Veggies,1.10,2.20,
Hoagies,Steak & Cheese,13.19,21.11,,Extra Meat,3.30,6.60,
Hoagies,Steak & Cheese,13.19,21.11,,Extra Cheese,2.20,4.40,
Hoagies,Steak & Cheese,13.19,21.11,,Extra Veggies,1.10,2.20,
Hoagies,Beer Battered Fish,13.19,21.11,,Extra Meat,3.30,6.60,
Hoagies,Beer Battered Fish,13.19,21.11,,Extra Cheese,2.20,4.40,
Hoagies,Beer Battered Fish,13.19,21.11,,Extra Veggies,1.10,2.20,
Hoagies,Seafood,13.19,21.11,,Extra Meat,3.30,6.60,
Hoagies,Seafood,13.19,21.11,,Extra Cheese,2.20,4.40,
Hoagies,Seafood,13.19,21.11,,Extra Veggies,1.10,2.20,
Hoagies,Tuna,13.19,21.11,,Extra Meat,3.30,6.60,
Hoagies,Tuna,13.19,21.11,,Extra Cheese,2.20,4.40,
Hoagies,Tuna,13.19,21.11,,Extra Veggies,1.10,2.20,
Hoagies,Eggplant Parm,13.19,21.11,,Extra Meat,3.30,6.60,
Hoagies,Eggplant Parm,13.19,21.11,,Extra Cheese,2.20,4.40,
Hoagies,Eggplant Parm,13.19,21.11,,Extra Veggies,1.10,2.20,
Hoagies,Supreme Italian,13.19,21.11,,Extra Meat,3.30,6.60,
Hoagies,Supreme Italian,13.19,21.11,,Extra Cheese,2.20,4.40,
Hoagies,Supreme Italian,13.19,21.11,,Extra Veggies,1.10,2.20,
Hoagies,Breaded Chicken,11.87,19.79,,Extra Meat,3.30,6.60,
Hoagies,Breaded Chicken,11.87,19.79,,Extra Cheese,2.20,4.40,
Hoagies,Breaded Chicken,11.87,19.79,,Extra Veggies,1.10,2.20,
Starters,Mozzarella Sticks,10.55,,,,,,
Starters,Chicken Tenders,11.87,,,,,,
Starters,Chicken Tenders with Fries,17.15,,,,,,
Starters,Buffalo Chicken Tenders,13.19,,,,,,
Starters,Popcorn Chicken,10.55,,,,,,
Starters,Jalapeño Poppers,10.55,,,,,,
Starters,Onion Rings,10.55,,,,,,
Starters,Breaded Mushrooms,10.55,,,,,,
Starters,Breaded Zucchini,10.55,,,,,,
Starters,Breaded Shrimp (10 pcs),11.87,,,,,,
Starters,Calamari,13.19,,,,,,
Starters,Crab Cakes (2),13.19,,,,,,
Starters,Cheddar Broccoli Bacon Bites,10.55,,,,,,
Starters,Breaded Spicy Cheese Balls,10.55,,,,,,
Starters,Fried Pickles,10.55,,,,,,
Starters,Garlic Parmesan Breadsticks (6),10.55,,,,,,
Sides,French Fries,6.59,,,,,,
Sides,French Fries with Cheese Sauce,9.89,,,,,,
Sides,French Fries with Mozzarella Cheese & Bacon,11.87,,,,,,
Sides,Buffalo Fries,6.59,,,,,,
Sides,Buffalo Fries with Cheese Sauce,9.89,,,,,,
Sides,Buffalo Fries with Mozzarella Cheese & Bacon,9.89,,,,,,
Sides,Pizza Boat,11.87,,,,,,
Sides,Stuffed Grape Leaves,6.59,13.19,,,,,
Sides,Hummus & Pita Bread,13.19,,,,,,
Sides,Coleslaw,2.63,,,,,,
Gyro,Gyro,11.87,,,Add Feta Cheese,1.09,,
Gyro,Gyro Platter with Fries,17.15,,,Add Feta Cheese,1.09,,
Gyro,Chicken Gyro,11.87,,,Add Feta Cheese,1.09,,
Gyro,Chicken Gyro Platter with Fries,17.15,,,Add Feta Cheese,1.09,,
Salad,Small Garden Salad,10.55,,,Most Popular,,,
Salad,Small Garden Salad,10.55,,,Homemade Ranch,,,
Salad,Small Garden Salad,10.55,,,Bleu Cheese,,,
Salad,Small Garden Salad,10.55,,,Raspberry Vinaigrette,,,
Salad,Small Garden Salad,10.55,,,House Italian,,,
Salad,Small Garden Salad,10.55,,,Greek,,,
Salad,Small Garden Salad,10.55,,,French,,,
Salad,Small Garden Salad,10.55,,,Honey Dijon,,,
Salad,Small Garden Salad,10.55,,,Caesar,,,
Salad,Small Garden Salad,10.55,,,"Spicy Ranch,",,,
Salad,Small Garden Salad,10.55,,,Thousand Island,,,
Salad,Small Garden Salad,10.55,,,Croutons,,,
Salad,Small Garden Salad,10.55,,,Extra Dressing,1.38,,
Salad,Small Garden Salad,10.55,,,Extra Meat,4.39,,
Salad,Small Garden Salad,10.55,,,Extra Cheese,2.74,,
Salad,Small Garden Salad with Cheese,11.87,,,Most Popular,,,
Salad,Small Garden Salad with Cheese,11.87,,,Homemade Ranch,,,
Salad,Small Garden Salad with Cheese,11.87,,,Bleu Cheese,,,
Salad,Small Garden Salad with Cheese,11.87,,,Raspberry Vinaigrette,,,
Salad,Small Garden Salad with Cheese,11.87,,,House Italian,,,
Salad,Small Garden Salad with Cheese,11.87,,,Greek,,,
Salad,Small Garden Salad with Cheese,11.87,,,French,,,
Salad,Small Garden Salad with Cheese,11.87,,,Honey Dijon,,,
Salad,Small Garden Salad with Cheese,11.87,,,Caesar,,,
Salad,Small Garden Salad with Cheese,11.87,,,"Spicy Ranch,",,,
Salad,Small Garden Salad with Cheese,11.87,,,Thousand Island,,,
Salad,Small Garden Salad with Cheese,11.87,,,Croutons,,,
Salad,Small Garden Salad with Cheese,11.87,,,Extra Dressing,1.38,,
Salad,Small Garden Salad with Cheese,11.87,,,Extra Meat,4.39,,
Salad,Small Garden Salad with Cheese,11.87,,,Extra Cheese,2.74,,
Salad,Large Garden Salad,15.83,,,Most Popular,,,
Salad,Large Garden Salad,15.83,,,Homemade Ranch,,,
Salad,Large Garden Salad,15.83,,,Bleu Cheese,,,
Salad,Large Garden Salad,15.83,,,Raspberry Vinaigrette,,,
Salad,Large Garden Salad,15.83,,,House Italian,,,
Salad,Large Garden Salad,15.83,,,Greek,,,
Salad,Large Garden Salad,15.83,,,French,,,
Salad,Large Garden Salad,15.83,,,Honey Dijon,,,
